SMILES,ALDH1_inhibition,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CCOc1ncccc1C(=O)OC(C)C(=O)NC(=O)NC1CCCCC1,0,12.235074051646471,12.235074051646471,0.08199108900220242,-1.130288433274545,0.7504570445848016,363.4140000000002,338.2140000000001,363.1794209,142,0,0.34393870877843175,-0.47734841710515136,0.47734841710515136,0.34393870877843175,1.2692307692307692,2.0,2.6923076923076925,16.550040139659785,9.956270125158298,2.239722572318775,-2.2262476481075106,2.17474342338633,-2.4789024170155485,5.9860829691886215,-0.12748098616431885,2.6262684332175983,1.8561480374243593,643.4686653597998,18.940946820939043,15.11784708088669,15.11784708088669,12.507239053047545,8.910449510402133,8.910449510402133,6.134311283285326,6.134311283285326,4.102287890569237,4.102287890569237,2.7574015650861643,2.7574015650861643,-2.64,601121.3291423096,19.681666518371124,9.742205136589144,5.715399811620067,152.20084856043133,14.790514511606428,5.563451491696996,6.103966387748303,5.879988336435371,5.907179729351506,12.000419800289922,10.111325788078153,14.573052889090853,0.0,0.0,19.26246486877803,38.821851782156486,12.238684400761038,6.606881964512918,23.85733745981556,17.907599529641427,0.0,15.617555728959871,0.0,58.097389730907565,6.606881964512918,23.89302920023329,0.0,5.879988336435371,15.37044016181271,4.794537184071822,5.879988336435371,0.0,41.64426723199781,9.53140013787187,0.0,56.309571189780115,18.329577708536295,0.0,0.0,0.0,106.62,24.011565917389728,14.383611552215466,0.0,17.485280657280327,6.606881964512918,25.683286491704038,25.60776946269132,12.990104268152233,0.0,15.617555728959871,9.473725907600098,10.39777534572174,0.0,40.18658238241693,4.984640857312214,0.125608473200014,-1.284214793156198,2.5852735892980716,5.49311912399586,3.5112150212113704,0.0,0.5555555555555556,26,2,8,1,0,1,0,1,1,6,2,8,6,1,0,1,2,2.184099999999999,93.83090000000006,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CC(C)NC(=O)NC(=O)COC(=O)c1cccc(OC(F)F)c1,0,12.089819986761274,12.089819986761274,0.06705375514403222,-3.0217427324592743,0.7741300978759672,330.287,314.159,330.102728052,126,0,0.3870323436180952,-0.45197218462931177,0.45197218462931177,0.3870323436180952,1.2173913043478262,1.9130434782608696,2.5217391304347827,19.28667867348179,10.192046882429098,2.139107264612758,-2.0957532123426037,2.1601499108101634,-2.4354133460947485,5.966665602716482,-0.12264961168562866,2.4288523746772337,2.5000193647053903,578.0409830499427,17.40541291500631,12.468378794662074,12.468378794662074,10.773764703227071,6.599730170235229,6.599730170235229,4.658806819319894,4.658806819319894,2.301985399222802,2.301985399222802,1.4746604015435798,1.4746604015435798,-2.7099999999999995,72809.70763569944,18.339285362247413,8.664680779612755,7.2053705355118,130.49339196688342,14.790514511606428,5.749511833283905,6.606881964512918,0.0,5.907179729351506,18.611924886736023,10.111325788078153,9.589074368143644,8.78083009534964,0.0,6.06636706846161,32.046575604766076,6.041840829147961,5.563451491696996,32.638167555165204,17.907599529641427,0.0,10.633577208012662,0.0,26.50082031497531,6.606881964512918,29.828919765543436,0.0,5.749511833283905,15.370440161812711,13.575367279421462,5.749511833283905,0.0,37.167827409748405,9.53140013787187,0.0,24.205463075150064,24.26546827384644,0.0,0.0,0.0,93.73,31.125986580600447,23.164441647565106,0.0,17.35480415412886,0.0,6.06636706846161,18.19910120538483,13.847474399381248,5.316788604006331,14.790514511606428,0.0,33.00816178041859,0.0,34.369756030175644,4.38519383689318,-0.06705375514403222,-1.94830390502288,4.05041634456813,0.0,-0.29817033188862885,0.0,0.35714285714285715,23,2,7,0,0,0,1,0,1,5,2,9,6,0,0,0,1,1.6789999999999994,75.16690000000003,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C[NH+](C)C(CNC(=O)Cc1cccc(C(F)(F)F)c1)c1ccco1,0,12.691426152938494,12.691426152938494,0.06438938229612878,-4.411556356160206,0.8423130634052038,341.35300000000007,321.19300000000004,341.14713896009,130,0,0.41591969556468783,-0.46297156040174275,0.46297156040174275,0.41591969556468783,1.25,2.0,2.5833333333333335,19.41317936884588,10.074546984448201,2.3010093382158323,-2.194356944249993,2.290888001547913,-3.0652758257978756,5.781445139174549,-0.8914975644002741,3.0024145673921914,1.9577960744538014,666.7252202438044,17.74227620818978,13.48340571584551,13.48340571584551,11.269875513468987,7.533864998113928,7.533864998113928,5.824346392925809,5.824346392925809,3.7058951031613225,3.7058951031613225,2.400189837763137,2.400189837763137,-2.2800000000000002,212630.99966271498,18.064363717516365,7.526221268404661,4.857079715580225,137.805245553048,14.633849271910154,0.0,11.802088248022404,5.907179729351506,0.0,6.176298517443475,4.794537184071822,0.0,13.171245143024459,0.0,18.19910120538483,23.762552697081826,0.0,38.88753648152902,27.282842995000106,5.907179729351506,0.0,5.316788604006331,0.0,18.638960969517445,20.640100371266954,59.54851580867715,0.0,0.0,10.216698334856808,13.171245143024459,0.0,0.0,26.547280100618458,17.391657324441304,0.0,22.928991231416394,47.07851634346207,0.0,0.0,0.0,46.68,11.73975000914047,17.96578232709628,0.0,18.369842181425476,12.10820789760957,22.79289128664814,12.13273413692322,12.329530064100666,20.16171103381599,5.316788604006331,4.417150937053347,43.437840819825084,0.0,13.111284866895438,2.7580406746031745,-0.42308178955951337,0.418054991611991,8.346300957457995,-2.9459946460770103,0.34091423374905516,3.873306558160454,0.35294117647058826,24,2,4,0,0,0,1,1,2,2,2,7,6,0,0,0,2,1.8429,82.41740000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
COc1cc(SC)ccc1C(=O)OCC(=O)NC1CCCCC1,0,12.13165942302847,12.13165942302847,0.21328761616369785,-0.5478729423868309,0.6384027719899109,337.4410000000002,314.25700000000006,337.134779216,126,0,0.3419299993972256,-0.49581299386294575,0.49581299386294575,0.3419299993972256,1.2608695652173914,2.0,2.652173913043478,32.1664078192531,9.954492227724701,2.184514697837209,-2.2213842130095744,2.2549058707187095,-2.382972066233,7.982147491203886,-0.12468460418558869,2.5950569081885924,1.8720684831286432,555.5243907795644,16.656489770562878,13.593283216197108,14.409779797124832,11.134560252985372,7.822551419510596,9.047296290902183,5.544794404558346,6.424447215813241,3.933248037813754,4.6585864522905,2.692261687877199,3.121275050838237,-1.69,162761.9692815885,17.660547207646783,8.81541645844879,5.164569357883296,140.66304209240502,14.790514511606428,11.3129633249809,6.606881964512918,0.0,5.907179729351506,5.969305287951849,4.794537184071822,4.794537184071822,0.0,11.761884949391115,19.26246486877803,37.29651363474825,10.937324304665736,7.109797541277533,19.06280027574374,23.63836996669447,0.0,5.316788604006331,0.0,43.04143241929579,19.972448689301856,23.762552697081826,0.0,5.749511833283905,10.05365155780638,0.0,5.749511833283905,11.761884949391115,37.890774535753174,9.53140013787187,0.0,42.462096790398874,23.094584680902603,0.0,0.0,0.0,64.63,5.969305287951849,9.589074368143644,0.0,18.555902523012385,11.3129633249809,30.578769967221813,13.530619164203543,23.894619086314336,12.322136251973014,5.316788604006331,9.473725907600098,10.332196750626585,1.5601804416343348,25.004612674253067,2.9217855025899757,0.3294133177962546,-0.3400123707528102,5.478444605472022,7.468566655492472,-0.2611440224237844,1.5059564453118814,0.5294117647058824,23,1,5,1,0,1,1,0,1,5,1,6,6,1,0,1,2,3.022800000000002,90.07320000000006,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CC(C)=Cc1oc2ccc([N+](=O)[O-])cc2c1N1CC(C)OC(C)C1,0,11.150296464264718,11.150296464264718,0.071904053287982,-0.3736427626606207,0.6169234262577559,330.38400000000007,308.208,330.157957184,128,0,0.26987969501667775,-0.4544440403603563,0.4544440403603563,0.26987969501667775,1.2916666666666667,1.9583333333333333,2.5416666666666665,16.62836340228008,10.104767690482923,2.2759092457753773,-2.3621870514135255,2.381403797226689,-2.452125273336308,5.967581928287102,-0.38432078448048507,2.813734766193565,2.1876441198637115,794.6968182250101,17.43035694138864,14.405735530366222,14.405735530366222,11.346244348298507,8.11105157066783,8.11105157066783,6.636479757776641,6.636479757776641,4.037998553666179,4.037998553666179,3.2517776291392186,3.2517776291392186,-2.34,248779.17308777026,16.51541937092753,6.279638833640708,3.1442518375811086,140.38773849577166,14.053923621703873,5.583020141642242,5.760247418874442,0.0,5.687386274683562,0.0,10.114318268765572,0.0,0.0,0.0,5.573104530069267,39.83733597405798,25.22224694874837,28.204854313462633,14.077324939671067,28.420037012308043,0.0,0.0,0.0,39.9028815742591,17.98942254267563,39.64677142309411,0.0,0.0,4.899909730850478,11.374772549367124,0.0,0.0,30.220756636139424,4.736862953800049,10.114318268765572,33.45519621763694,28.189356672507444,0.0,17.04526446294092,0.0,68.75,0.0,10.114318268765572,0.0,22.818630098997836,5.583020141642242,35.49647524991722,6.06636706846161,12.13273413692322,33.770968905596376,4.899909730850478,9.154013890853395,11.800467450869236,0.0,12.98812762450659,11.926222390190643,2.7579782900814656,0.7424055177626605,4.750372023809524,2.1669361510036103,9.534157218442932,0.0,0.4444444444444444,24,0,6,0,1,1,1,1,2,5,0,6,3,0,1,1,3,4.377800000000004,94.41540000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1ccc(C(=O)Nc2ccc(C(F)(F)F)n(C)c2=O)cc1,0,12.678636945237496,12.678636945237496,0.2073379629629628,-4.631541834938751,0.9269130625295373,310.27500000000003,297.17100000000005,310.09291231599997,116,0,0.43102522125150955,-0.3173369247466322,0.43102522125150955,0.3173369247466322,1.0909090909090908,1.6818181818181819,2.227272727272727,19.413226630013053,10.132686026216222,2.3345850099758647,-2.1301370259101446,2.277961818680361,-2.2858018288266004,6.036686120209189,-0.1432272345524452,2.429096921783772,2.311663645386998,761.8375192837286,16.491199352633217,11.861705210593122,11.861705210593122,10.197395868397553,6.351672998546499,6.351672998546499,4.814327055816557,4.814327055816557,3.1566588786406444,3.1566588786406444,1.9146378720100716,1.9146378720100716,-2.57,56879.7335204888,15.811997527941235,5.668019652680295,3.1858971033843373,123.74739784316355,9.883888251797686,11.381314269532023,0.0,0.0,11.466446624403513,6.176298517443475,9.589074368143644,0.0,13.171245143024459,0.0,17.696185628620217,31.18920547353706,12.611123474374185,0.0,17.96578232709628,11.594566004035068,0.0,4.567099647791355,7.04767198267719,13.100035717134098,5.316788604006331,63.57283746813594,0.0,0.0,10.876055499058339,18.858631417708022,0.0,0.0,10.47427937714286,13.223970500120664,6.923737199690624,21.615368162314276,41.192739594841484,0.0,0.0,0.0,51.1,23.33667313669545,22.760319511168102,0.0,5.687386274683562,10.13055113948835,24.743857611297408,0.0,24.26546827384644,6.923737199690624,5.316788604006331,0.0,38.498961247235115,0.0,23.89463861856471,2.325830498866213,-0.9335726405078393,-0.558464191232048,8.293052531082836,-4.631541834938751,1.8544588661678516,1.0066369047619048,0.2,22,1,4,0,0,0,1,1,2,3,1,7,2,0,0,0,2,2.9648200000000005,75.81720000000001,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
O=C(COC(=O)c1ccccn1)Nc1ccccc1OC(F)F,0,12.268334625158115,12.268334625158115,0.04785656546569261,-3.018486272524492,0.8268139161869118,322.267,310.171,322.076513304,120,0,0.387104852343656,-0.45084883567140543,0.45084883567140543,0.387104852343656,1.1304347826086956,1.8695652173913044,2.5652173913043477,19.286679025920886,10.264532499469519,2.1379639674562108,-2.112199832612096,2.2479215745867513,-2.2145100555509565,5.95278064895598,-0.11883149731440135,2.546155006776038,1.9144916058020782,680.1869110901508,16.656489770562878,11.739394907267046,11.739394907267046,11.058550648063802,6.478694238264892,6.478694238264892,4.213950167772014,4.213950167772014,2.5855915063968897,2.5855915063968897,1.6434852003002975,1.6434852003002975,-3.029999999999999,146057.63580870064,16.342401111654613,7.830302722322773,5.025660199357714,129.59898141265575,14.790514511606428,11.443439828132366,6.606881964512918,0.0,5.907179729351506,12.58081037439795,4.794537184071822,9.77851570501903,8.78083009534964,0.0,18.19910120538483,24.26546827384644,6.196843571613076,5.687386274683562,27.843630371093383,17.563871291986917,0.0,4.9839785209472085,0.0,6.611505086446101,11.923670568519249,54.3553410456928,0.0,5.749511833283905,10.05365155780638,14.468216370033202,5.749511833283905,0.0,30.078850589209583,9.53140013787187,0.0,10.488465178920283,48.661413050844345,0.0,0.0,0.0,77.52000000000001,25.094872068262376,18.369904463493285,0.0,17.130826102815927,0.0,0.0,36.52867891392113,12.13273413692322,0.0,15.037630078753589,4.736862953800049,33.59258553389169,0.0,27.137621057427157,2.327816358024691,0.10501750567587576,-1.6487355728052868,10.34444831994317,1.411300058273467,-3.603386593764099,0.0,0.13333333333333333,23,1,6,0,0,0,1,1,2,5,1,8,6,0,0,0,2,2.4785000000000004,76.22320000000003,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
COCCNC(=O)NC(=O)CSc1nc(C)c(C)c(C)n1,0,11.616687374023684,11.616687374023684,0.08297493071302631,-0.5325596287897876,0.46168465705061984,312.39500000000004,292.235,312.12561150000005,116,0,0.3210375685772547,-0.3828595465953776,0.3828595465953776,0.3210375685772547,1.1904761904761905,1.8095238095238095,2.380952380952381,32.16655477904067,10.193539773877212,2.101870467529389,-2.0734798740849523,2.1610440587544675,-2.4101956264194078,7.99338097355049,-0.1170307672114744,2.4228519654649086,2.4096028762318653,499.1329908851027,15.828062645816686,12.648740696415011,13.465237277342737,9.934759407976111,6.449504967535748,7.435103527189236,4.387552966995107,5.330051607854843,2.7891638328465347,3.6364631732213204,1.409615883827415,2.1449391847234436,-1.6699999999999997,33464.431347001315,17.381733057423695,8.580037990433114,6.090342063041242,127.81460193313517,10.05365155780638,0.0,5.156436481820707,5.907179729351506,0.0,6.031114512338072,10.111325788078153,14.76249422596624,0.0,0.0,11.761884949391115,26.334663090768867,25.042409936887033,12.359735571259707,14.325937321943691,23.700179191080693,0.0,20.60153424990708,0.0,25.927648080892578,26.014289518449818,16.95130748139392,0.0,0.0,10.633577208012662,4.794537184071822,0.0,11.761884949391115,47.92054080203382,9.53140013787187,20.771211599071872,16.95130748139392,5.156436481820707,0.0,0.0,0.0,93.21000000000001,11.938294241689578,9.589074368143644,0.0,5.752853606746789,18.3080748522462,16.95130748139392,18.871682490668647,0.0,20.771211599071872,20.60153424990708,4.736862953800049,4.786478134638134,1.1969441819937847,31.570280257177355,5.263636848194027,2.8257000599298236,-0.31110103300579417,-0.5325596287897876,0.0,6.499303766400315,1.534650746795477,0.5384615384615384,21,2,7,0,0,0,0,1,1,6,2,8,6,0,0,0,1,0.9661599999999999,80.38440000000003,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COc1ccc(CC(=O)OCC(=O)NCc2ccccc2Cl)cc1OC,0,11.903961491634199,11.903961491634199,0.025940178731935548,-0.5091542440021268,0.7159153043514053,377.82400000000007,357.66400000000004,377.10300041999994,138,0,0.31026696687604627,-0.4928699751658301,0.4928699751658301,0.31026696687604627,1.0384615384615385,1.7692307692307692,2.4615384615384617,35.49569191850703,10.126419708643471,2.112603521292048,-2.098705068095894,2.272612441995049,-2.283364058757925,6.3088711721016395,-0.1474449769950994,2.652027435198932,1.7915610890609797,778.2748388402043,18.94094682093905,14.581978153215568,15.337907099234023,12.528407103102724,7.89792577205539,8.275890245064618,5.394935263357042,5.802135390097648,3.5945098137238856,3.963237537467837,2.2409321289073483,2.443480814965657,-2.729999999999999,614710.7871773252,19.592834259342734,9.675140178704066,5.666999636023587,156.5599004254352,19.527377465406477,0.0,18.105905631080727,0.0,5.907179729351506,5.969305287951849,9.589074368143644,0.0,0.0,0.0,35.866408164078955,29.32600418877882,11.567389719653901,20.640416705481076,23.79966322954379,23.47742490753587,0.0,5.316788604006331,0.0,12.965578028838586,20.826477047067986,58.614105776366586,0.0,11.49902366656781,14.790514511606428,0.0,11.49902366656781,11.600939890232516,32.702962064371334,27.291515350782277,0.0,11.126902983393991,42.46456947923127,5.022633313741326,0.0,0.0,73.86,11.876485017303356,9.589074368143644,0.0,19.572459993351504,22.08510847200613,5.563451491696996,14.219595082555067,24.26546827384644,18.19910120538483,5.316788604006331,25.811528751632665,15.332126679377286,6.015962564346199,23.704520009628684,3.223013979241016,1.4891635269692634,0.1893938485216784,12.326800514753247,0.025940178731935548,-0.08104025925527325,3.0518967354637416,0.2631578947368421,26,1,6,0,0,0,2,0,2,5,1,7,8,0,0,0,2,2.7593000000000005,97.50770000000003,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1ccc(C(=O)Nc2nc(O)ns2)cc1,0,11.68078231292517,11.68078231292517,0.26745370370370325,-0.32943877551020373,0.8319114295077323,235.26800000000003,226.19599999999997,235.041547528,82,0,0.327226155542969,-0.4783376003787245,0.4783376003787245,0.327226155542969,1.375,2.0625,2.625,32.137138919332656,10.13920964906881,2.0844010114111615,-2.0042085925659907,2.1529688625745425,-2.1084081661985463,7.095371315817586,0.102207770279144,2.6464459326398995,2.111358873890051,507.03762315845165,11.543605595440512,8.467538444186104,9.28403502511383,7.647867045540842,4.556616872344754,5.330013534478727,3.2196796981348994,3.9715264008719964,1.9495261416279883,2.570398467274854,1.1407074718423182,1.6104660710591985,-1.9500000000000002,5832.7668355383385,10.563901612564983,4.2764205234680475,2.3447478296899216,95.94474881145197,5.106527394840706,0.0,0.0,5.131558479839333,5.907179729351506,6.010464839586836,10.111325788078153,0.0,4.9839785209472085,4.3735399814164495,17.696185628620217,19.056471336613843,17.09593810326367,0.0,9.901064578912528,22.571224820757514,0.0,9.357518502363657,0.0,6.923737199690624,5.316788604006331,35.392371257240434,0.0,6.010464839586836,5.316788604006331,5.131558479839333,6.010464839586836,11.532486611566675,20.37122562655587,0.0,6.923737199690624,15.921440167465814,24.26546827384644,0.0,0.0,0.0,75.11,0.0,4.794537184071822,0.0,17.049203048777677,5.563451491696996,17.09593810326367,0.0,12.13273413692322,19.056471336613843,14.674307106369989,5.106527394840706,3.5488513059544804,0.9326327212983956,15.305518392542202,11.734892538818405,1.6299995538338798,-0.26745370370370325,6.83334908037289,0.0,1.9488767775501181,0.0,0.1,16,2,5,0,0,0,1,1,2,5,2,6,2,0,0,0,2,1.8044199999999997,60.70600000000002,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)c1cc(C#N)c(NCc2cc(-c3ccccc3)no2)nc1C,0,11.569408566936211,11.569408566936211,0.11501158261536792,-0.11501158261536792,0.715735682652409,332.36300000000006,316.235,332.127325752,124,0,0.1611695139443628,-0.3616001338867648,0.3616001338867648,0.1611695139443628,1.28,2.04,2.72,16.460382701940645,10.079579796572164,2.129029967334771,-2.086813647877405,2.208352805185741,-2.0719271920896825,5.953892126785628,0.10119871089593216,3.0920592292520497,1.7836835512626343,955.3005950115189,17.81119030894213,13.90669603294153,13.90669603294153,12.07971869811898,7.757740589387593,7.757740589387593,5.583541647743104,5.583541647743104,3.771410304503525,3.771410304503525,2.493753449231447,2.493753449231447,-3.4599999999999995,651472.1431295729,16.399615297160455,6.971455210254561,3.558930225027416,144.6592476004678,9.83988354097968,17.581012085475763,11.54349236523938,0.0,0.0,0.0,4.794537184071822,4.9839785209472085,5.261891554738487,0.0,35.4884985994335,19.913841467842857,17.193270051855603,17.802135892458033,9.31763212104517,11.601107724199966,5.261891554738487,10.140641778072654,0.0,20.392230805293824,5.316788604006331,65.04564787634817,0.0,17.32660079933773,5.316788604006331,5.817862777835028,0.0,0.0,15.923886724437594,6.544756405912575,18.254850067221383,34.29935278087934,46.98766441620462,0.0,11.257379486545457,0.0,91.81,0.0,10.056428738810308,0.0,5.783244946364939,34.9436975808645,11.257379486545457,6.923737199690624,12.990104268152233,36.39820241076966,21.52665169487126,4.523094936973348,5.32919293797766,0.0,15.898093790643081,16.41313149018187,3.062259463279,0.9271194117576904,15.172491464847615,0.0,3.531044774646416,0.0,0.15789473684210525,25,1,6,0,0,0,1,2,3,6,1,6,5,0,0,0,3,3.7314000000000016,92.95920000000002,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
